score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.03782305935300079,0.0384161727815783,0.037229945924423274,269.0955555555554,262.20666666666654,50,2615296,0.135,0.65,0.4,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03793783357493984,0.03853125764439454,0.03734440950548515,274.4333333333335,267.5444444444441,50,1783801,0.125,0.65,0.4,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038131605532689204,0.03833680585543069,0.037926405209947715,260.4488888888886,259.1155555555554,50,2829109,0.135,0.65,0.5,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03836363524916277,0.03896010734821842,0.03776716315010712,282.5822222222224,275.6933333333334,50,413814,0.105,0.7,0.45,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038422711431424526,0.0390189483733416,0.037826474489507454,283.1755555555549,276.28666666666663,50,667222,0.105,0.75,0.45,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038540760378469735,0.03874481957279875,0.03833670118414071,265.8644444444451,264.53111111111116,50,2488592,0.125,0.75,0.5,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038660991628379424,0.038864937877170685,0.03845704537958816,267.1622222222222,265.8288888888893,50,1411608,0.115,0.7,0.5,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03866888266664528,0.03926581013378158,0.03807195519950899,285.1422222222221,278.2533333333332,50,223758,0.105,0.65,0.5,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038685826309087276,0.03888988724442565,0.03848176537374891,261.2399999999998,259.9066666666665,50,1649178,0.115,0.75,0.5,0.15,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.038951760976053684,0.039544495083632586,0.03835902686847478,278.13777777777784,271.24888888888927,50,2868704,0.135,0.7,0.4,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03896494424529356,0.0391682434993742,0.038761644991212915,268.0422222222221,266.7088888888889,50,1601664,0.115,0.75,0.45,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03910167800183867,0.03930595761896396,0.038897398384713386,270.85555555555584,269.5222222222224,50,2837028,0.135,0.65,0.5,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.039376911788701535,0.03997268455307687,0.03878113902432619,289.7066666666663,282.81777777777774,50,477166,0.105,0.7,0.5,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.03954770553962554,0.03975182067581622,0.03934359040343486,273.7911111111111,272.45777777777835,50,3217140,0.135,0.75,0.4,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.039780493916741023,0.039984882847624095,0.03957610498585795,275.4999999999998,274.1666666666663,50,3027084,0.135,0.7,0.45,0.18,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.04036642739215225,0.04057030018331636,0.04016255460098815,281.6866666666666,280.35333333333284,50,2496511,0.125,0.75,0.5,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
