score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.13900962598053263,0.1392810985935452,0.13873815336752005,1063.0933333333337,1058.9266666666665,50,2734081,0.12,0.45,0.55,0.16,0
0.13903071467081743,0.13930492827466165,0.1387565010669732,1066.3566666666668,1062.1900000000003,50,2298536,0.08,0.75,0.55,0.08,0.015
0.13923514804849785,0.13950645724607524,0.13896383885092042,1064.4399999999998,1060.2733333333338,50,2876623,0.12,0.6,0.4,0.16,0
0.1393636692568913,0.13963509149621767,0.13909224701756495,1065.45,1061.2833333333335,50,3225059,0.12,0.9,0.25,0.08,0.015
0.13941229597274207,0.13968621926248273,0.13913837268300142,1069.2766666666664,1065.1100000000004,50,2100561,0.08,0.6,0.55,0.16,0.005
0.13965267767258227,0.139926500710271,0.13937885463489355,1071.1033333333332,1066.9366666666665,50,2243103,0.08,0.75,0.4,0.16,0.005
0.1407895790098056,0.14106302016833963,0.14051613785127157,1079.493333333333,1075.3266666666666,50,2385645,0.08,0.9,0.25,0.16,0.005
0.1443604668185198,0.14463572547569228,0.14408520816134732,1109.82,1105.6533333333334,50,1601664,0.05,0.9,0.4,0.16,0.005
0.1443813472955664,0.1446568361912435,0.1441058583998893,1110.266666666667,1106.1000000000001,50,1490798,0.05,0.75,0.55,0.24,0.015
0.14486091219226033,0.1451358759849924,0.14458594839952824,1113.54,1109.3733333333332,50,1459122,0.05,0.75,0.55,0.16,0.005
0.1455810324422771,0.14585079021533265,0.14531127466922156,1112.9966666666664,1108.8300000000002,50,3027084,0.12,0.75,0.25,0.16,0.005
0.14591546188218107,0.14618527274256066,0.14564565102180152,1115.6166666666666,1111.45,50,2884542,0.12,0.6,0.4,0.16,0.005
0.14697847036969489,0.1472536585216305,0.14670328221775927,1130.0900000000001,1125.9233333333334,50,1633340,0.05,0.9,0.4,0.24,0.015
0.14715307087574442,0.14743141594987588,0.14687472580161295,1135.686666666667,1131.52,50,833521,0.02,0.9,0.55,0.24,0
0.14771043187970262,0.1479853372081091,0.14743552655129613,1135.7399999999998,1131.5733333333333,50,1657097,0.05,0.9,0.55,0.08,0.015
