score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.043030373144858775,0.04271592329892624,0.04334482299079131,320.4366666666662,324.6033333333333,50,1522474,0.14,0.8,0.5,0.24,0
0.04365887700143332,0.04334453703467387,0.043973216968192765,325.1266666666664,329.29333333333335,50,1609583,0.14,0.8,0.55,0.24,0.01
0.043929653508287536,0.04361518067530174,0.04424412634127334,327.14333333333343,331.30999999999995,50,1569988,0.14,0.8,0.55,0.2,0
0.043965857253300246,0.04364992527454586,0.044281789232054634,325.84000000000043,330.0066666666665,50,635546,0.1,0.9,0.6,0.28,0.01
0.04438473109673416,0.04406940950671354,0.04470005268675478,329.7866666666658,333.95333333333383,50,1150281,0.12,0.9,0.55,0.2,0.005
0.04447582272569249,0.04416042962571292,0.04479121582567206,330.27666666666664,334.44333333333344,50,1134443,0.12,0.9,0.5,0.28,0.01
0.0453397425625643,0.04502406387335358,0.04565542125177502,337.02000000000027,341.1866666666665,50,976063,0.12,0.8,0.55,0.28,0
0.045357300056458966,0.04504240793745917,0.045672192175458766,338.1700000000001,342.33666666666704,50,2021371,0.16,0.7,0.55,0.24,0
0.04537321683145795,0.045058248462371366,0.04568818520054454,338.40666666666647,342.57333333333355,50,1657097,0.14,0.8,0.6,0.2,0.01
0.0453745959793026,0.04529833341433048,0.04545085854427471,350.4166666666667,351.44999999999936,50,184163,0.1,0.7,0.6,0.24,0.01
0.04553461654982261,0.04521945792852392,0.0458497751711213,339.8000000000002,343.96666666666687,50,1482879,0.14,0.7,0.6,0.28,0.005
0.04568294892238951,0.04536811319552412,0.04599778464925491,340.4233333333339,344.59000000000015,50,2060966,0.16,0.7,0.55,0.28,0.01
0.04569605217267256,0.04555460697777337,0.04583749736757175,352.5133333333336,354.4600000000003,50,255434,0.1,0.8,0.5,0.24,0.01
0.045721659723945665,0.04540598723883579,0.046037332209055544,340.1466666666667,344.3133333333337,50,1063172,0.12,0.8,0.6,0.28,0.01
0.045770304233861955,0.04545471605668435,0.04608589241103955,340.6966666666667,344.86333333333386,50,1554150,0.14,0.8,0.5,0.28,0.005
0.04578005672902556,0.04607434721594931,0.04548576624210182,355.42666666666673,351.26000000000005,50,730574,0.12,0.7,0.55,0.2,0.01
0.04625493690806931,0.04642749501821064,0.04608237879792798,359.0866666666666,356.6333333333335,50,49540,0.1,0.7,0.5,0.28,0
0.04638549743925194,0.04606844040444977,0.046702554474054116,343.69000000000005,347.85666666666674,50,548437,0.1,0.9,0.55,0.28,0
0.04639391927337382,0.04607794449927156,0.04670989404747609,345.1733333333329,349.3399999999997,50,1094848,0.12,0.9,0.5,0.24,0
0.04645480764499092,0.04674922242496544,0.04616039286501641,360.8499999999999,356.6833333333331,50,643465,0.12,0.7,0.5,0.2,0
0.04680450192970162,0.0464887755799496,0.04712022827945365,348.64333333333315,352.8099999999995,50,1728368,0.14,0.9,0.5,0.2,0.01
0.047158311032442043,0.04684176349108499,0.04747485857379909,350.6799999999994,354.84666666666664,50,1181957,0.12,0.9,0.55,0.24,0.01
0.047214473717104105,0.046897882336889934,0.047531065097318276,350.9166666666667,355.08333333333366,50,1023577,0.12,0.8,0.6,0.24,0
0.04758891028638308,0.04727182823186297,0.0479059923409032,353.23666666666713,357.40333333333257,50,595951,0.1,0.9,0.6,0.24,0
0.047691240823449915,0.0473754551381154,0.04800702650878444,355.88333333333367,360.0499999999999,50,2068885,0.16,0.7,0.6,0.2,0
0.047955531404256915,0.047640143530709805,0.048270919277804025,357.85000000000036,362.0166666666664,50,2140156,0.16,0.8,0.5,0.2,0
0.04823423505834608,0.04852896907436471,0.04793950104232744,375.2100000000003,371.04333333333335,50,152487,0.1,0.7,0.6,0.2,0.005
0.04870706121507161,0.048784891792671016,0.04862923063747221,377.48666666666685,376.35999999999984,50,136649,0.1,0.7,0.55,0.28,0.01
0.0487469899330044,0.04843068537853229,0.049063294487476504,363.54333333333335,367.7099999999991,50,2108480,0.16,0.7,0.6,0.24,0.01
0.04905797860496054,0.04874203868212751,0.04937391852779358,366.2433333333335,370.41000000000014,50,2179751,0.16,0.8,0.5,0.24,0.01
0.049186080038596564,0.04886892997971254,0.04950323009748059,365.98666666666605,370.1533333333332,50,1142362,0.12,0.9,0.55,0.2,0
0.04987314153057322,0.049555709040895714,0.05019057402025073,371.03666666666703,375.20333333333366,50,1229471,0.12,0.9,0.6,0.2,0.01
0.04994224235329858,0.05023662022445185,0.04964786448214531,387.92999999999955,383.76333333333304,50,223758,0.1,0.8,0.5,0.2,0.005
0.05016702856488631,0.050460343744684916,0.04987371338508769,388.6533333333329,384.48666666666605,50,683060,0.12,0.7,0.5,0.24,0.01
0.05044124510104733,0.05012262403366414,0.050759866168430534,374.6166666666665,378.7833333333335,50,627627,0.1,0.9,0.6,0.28,0.005
0.050513636735367205,0.05019635594229566,0.05083091752843875,376.353333333333,380.52,50,1601664,0.14,0.8,0.55,0.24,0.005
0.050891738973491606,0.05057374141397016,0.05120973653301305,378.54333333333307,382.71000000000004,50,1126524,0.12,0.9,0.5,0.28,0.005
